DeWayneLanes
DeWayneLanes,,,,,,,,,,,,,
UUID,A,Mileage,Year,Price,Update Date,Engine Information.Number of Forward Gears,VIN,B,Create Date,Zip Code,Identification.Classification,Make,Model
188,31,206,Front-wheel drive,Chrysler 3.6L 6 cylinder 283 hp 260 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,17,E85,25,Automatic transmission,Chrysler,2011 Chrysler Town and Country
214,23,161,Front-wheel drive,Chrysler 3.8L 6 cylinder 197hp 230 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chrysler,2010 Chrysler Town and Country
214,23,161,Front-wheel drive,Chrysler 4.0L 6 cylinder 251hp 259 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,25,Automatic transmission,Chrysler,2010 Chrysler Town and Country
214,23,161,Front-wheel drive,Chrysler 3.8L 6 cylinder 197hp 230 ft-lbs,TRUE,6,6 Speed Automatic,16,Gasoline,23,Automatic transmission,Chrysler,2010 Chrysler Town and Country
214,23,161,Front-wheel drive,Chrysler 3.8L 6 cylinder 197hp 230 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Chrysler,2010 Chrysler Town and Country
180,96,85,Rear-wheel drive,Jaguar 4.2L 8 Cylinder 300 hp 310 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,25,Automatic transmission,Jaguar,2010 Jaguar XF
180,96,85,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Jaguar,2010 Jaguar XF
180,96,85,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 470 hp 424 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,21,Automatic transmission,Jaguar,2010 Jaguar XF
180,96,85,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged,TRUE,6,6 Speed Automatic Select Shift,15,Gasoline,21,Automatic transmission,Jaguar,2010 Jaguar XF
132,57,219,Front-wheel drive,Jeep 2.0L 4 Cylinder 158 hp 141 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,29,Manual transmission,Jeep,2010 Jeep Patriot
132,57,219,Front-wheel drive,Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,28,Manual transmission,Jeep,2010 Jeep Patriot
132,57,219,Four-wheel drive,Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,28,Manual transmission,Jeep,2010 Jeep Patriot
132,57,219,Front-wheel drive,Jeep 2.0L 4 Cylinder 158 hp 141 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,29,Manual transmission,Jeep,2010 Jeep Patriot
132,57,219,Front-wheel drive,Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,28,Manual transmission,Jeep,2010 Jeep Patriot
132,57,219,Four-wheel drive,Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,28,Manual transmission,Jeep,2010 Jeep Patriot
132,57,219,Front-wheel drive,Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,28,Manual transmission,Jeep,2010 Jeep Patriot
132,57,219,Four-wheel drive,Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,28,Manual transmission,Jeep,2010 Jeep Patriot
93,200,183,Rear-wheel drive,Lotus 1.8L 4 Cylinder 189 hp 133 ft-lbs,TRUE,6,6 Speed Manual,21,Gasoline,27,Manual transmission,Lotus,2011 Lotus Elise
93,200,183,Rear-wheel drive,Lotus 1.8L 4 Cylinder 217 hp 155 ft-lbs,TRUE,6,6 Speed Manual,20,Gasoline,26,Manual transmission,Lotus,2011 Lotus Elise
93,200,183,Rear-wheel drive,Lotus 1.8L 4 Cylinder 218 hp 156 ft-lbs S-charged,TRUE,6,6 Speed Manual,20,Gasoline,26,Manual transmission,Lotus,2010 Lotus Elise
93,200,183,Rear-wheel drive,Lotus 1.8L 4 Cylinder 189 hp 133 ft-lbs,TRUE,6,6 Speed Manual,21,Gasoline,27,Manual transmission,Lotus,2009 Lotus Elise
93,200,183,Rear-wheel drive,Lotus 1.8L 4 Cylinder 218 hp 156 ft-lbs S-charged,TRUE,6,6 Speed Manual,20,Gasoline,26,Manual transmission,Lotus,2009 Lotus Elise
170,7,249,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,22,Gasoline,33,Automatic transmission,Chevrolet,2011 Chevrolet Malibu
170,7,249,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,22,Gasoline,33,Automatic transmission,Chevrolet,2011 Chevrolet Malibu
170,7,249,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,22,Gasoline,33,Automatic transmission,Chevrolet,2011 Chevrolet Malibu
170,7,249,Front-wheel drive,Chevrolet 3.6L 6 Cylinder 252 hp 251 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,26,Automatic transmission,Chevrolet,2011 Chevrolet Malibu
170,7,249,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,22,Gasoline,33,Automatic transmission,Chevrolet,2011 Chevrolet Malibu
170,7,249,Front-wheel drive,Chevrolet 3.6L 6 Cylinder 252 hp 251 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,26,Automatic transmission,Chevrolet,2011 Chevrolet Malibu
197,244,57,Rear-wheel drive,Lotus 3.5L 6 Cylinder 276 hp 258 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,27,Manual transmission,Lotus,2011 Lotus Evora
26,11,252,Front-wheel drive,Mini 1.6L 4 Cylinder 121 hp 114 ft-lbs,TRUE,6,6 Speed Manual,27,Gasoline,35,Manual transmission,MINI,2012 MINI Countryman
26,11,252,Front-wheel drive,Mini 1.6L 4 Cylinder 121 hp 114 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,25,Gasoline,30,Automatic transmission,MINI,2012 MINI Countryman
26,13,252,Front-wheel drive,Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo,TRUE,6,6 Speed Manual,26,Gasoline,32,Manual transmission,MINI,2012 MINI Countryman
26,13,252,Front-wheel drive,Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,25,Gasoline,32,Automatic transmission,MINI,2012 MINI Countryman
26,13,252,All-wheel drive,Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo,TRUE,6,6 Speed Manual,25,Gasoline,31,Manual transmission,MINI,2012 MINI Countryman
26,13,252,All-wheel drive,Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,23,Gasoline,30,Automatic transmission,MINI,2012 MINI Countryman
26,11,252,Front-wheel drive,Mini 1.6L 4 Cylinder 121 hp 114 ft-lbs,TRUE,6,6 Speed Manual,28,Gasoline,35,Manual transmission,MINI,2011 MINI Countryman
26,11,252,Front-wheel drive,Mini 1.6L 4 Cylinder 121 hp 114 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,25,Gasoline,30,Automatic transmission,MINI,2011 MINI Countryman
26,13,252,Front-wheel drive,Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo,TRUE,6,6 Speed Manual,26,Gasoline,32,Manual transmission,MINI,2011 MINI Countryman
26,13,252,Front-wheel drive,Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,25,Gasoline,32,Automatic transmission,MINI,2011 MINI Countryman
26,13,252,All-wheel drive,Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo,TRUE,6,6 Speed Manual,25,Gasoline,31,Manual transmission,MINI,2011 MINI Countryman
26,13,252,All-wheel drive,Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,23,Gasoline,30,Automatic transmission,MINI,2011 MINI Countryman
170,7,249,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs,TRUE,4,4 Speed Automatic,22,Gasoline,30,Automatic transmission,Chevrolet,2010 Chevrolet Malibu
170,7,249,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 170 hp 158 ft-lbs FFV,TRUE,4,4 Speed Automatic,22,Gasoline,30,Automatic transmission,Chevrolet,2010 Chevrolet Malibu
170,7,249,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,22,Gasoline,33,Automatic transmission,Chevrolet,2010 Chevrolet Malibu
170,7,249,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,22,Gasoline,33,Automatic transmission,Chevrolet,2010 Chevrolet Malibu
170,7,249,Front-wheel drive,Chevrolet 3.6L 6 Cylinder 252 hp 251 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,26,Automatic transmission,Chevrolet,2010 Chevrolet Malibu
170,7,249,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,22,Gasoline,33,Automatic transmission,Chevrolet,2010 Chevrolet Malibu
170,7,249,Front-wheel drive,Chevrolet 3.6L 6 Cylinder 252 hp 251 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,26,Automatic transmission,Chevrolet,2010 Chevrolet Malibu
134,213,191,Rear-wheel drive,Lotus 1.8L 4 Cylinder 240 hp 170 ft-lbs S-charged,TRUE,6,6 Speed Manual,20,Gasoline,26,Manual transmission,Lotus,2011 Lotus Exige
134,213,191,Rear-wheel drive,Lotus 1.8L 4 Cylinder 257 hp 174 ft-lbs S-charged,TRUE,6,6 Speed Manual,20,Gasoline,26,Manual transmission,Lotus,2011 Lotus Exige
146,200,183,Rear-wheel drive,Lotus 1.8L 4 Cylinder 240 hp 170 ft-lbs S-charged,TRUE,6,6 Speed Manual,20,Gasoline,26,Manual transmission,Lotus,2010 Lotus Exige
144,200,191,Rear-wheel drive,Lotus 1.8L 4 Cylinder 240 hp 170 ft-lbs S-charged,TRUE,6,6 Speed Manual,20,Gasoline,26,Manual transmission,Lotus,2009 Lotus Exige
134,213,191,Rear-wheel drive,Lotus 1.8L 4 Cylinder 257 hp 174 ft-lbs S-charged,TRUE,6,6 Speed Manual,21,Gasoline,27,Manual transmission,Lotus,2009 Lotus Exige
236,44,198,Front-wheel drive,Chevrolet 1.8L 4 Cylinder 138 hp 125 ft-lbs,TRUE,5,5 Speed Manual,26,Gasoline,35,Manual transmission,Chevrolet,2012 Chevrolet Sonic Sedan
236,44,198,Front-wheel drive,Chevrolet 1.8L 4 Cylinder 138 hp 125 ft-lbs,TRUE,6,6 Speed Automatic,25,Gasoline,35,Automatic transmission,Chevrolet,2012 Chevrolet Sonic Sedan
236,44,198,Front-wheel drive,Chevrolet 1.8L 4 Cylinder 138 hp 125 ft-lbs,TRUE,5,5 Speed Manual,26,Gasoline,35,Manual transmission,Chevrolet,2012 Chevrolet Sonic Sedan
236,44,198,Front-wheel drive,Chevrolet 1.8L 4 Cylinder 138 hp 125 ft-lbs,TRUE,6,6 Speed Automatic,25,Gasoline,35,Automatic transmission,Chevrolet,2012 Chevrolet Sonic Sedan
236,44,198,Front-wheel drive,Chevrolet 1.8L 4 Cylinder 138 hp 125 ft-lbs,TRUE,5,5 Speed Manual,26,Gasoline,35,Manual transmission,Chevrolet,2012 Chevrolet Sonic Sedan
236,44,198,Front-wheel drive,Chevrolet 1.8L 4 Cylinder 138 hp 125 ft-lbs,TRUE,6,6 Speed Automatic,25,Gasoline,35,Automatic transmission,Chevrolet,2012 Chevrolet Sonic Sedan
170,7,249,Front-wheel drive,Chevrolet 2.4L 4 Cylinder 164 hp 159 ft-lbs Hybrid,TRUE,4,4 Speed Automatic,26,Gasoline,34,Automatic transmission,Chevrolet,2010 Chevrolet Malibu Hybrid
73,17,123,Rear-wheel drive,Maserati 4.2L 8 Cylinder 405 hp 339 ft-lbs,TRUE,6,6 Speed Automatic,13,Gasoline,20,Automatic transmission,Maserati,2011 Maserati GranTurismo Coup
73,17,123,Rear-wheel drive,Maserati 4.7L 8 Cylinder 433 hp 361 ft-lbs,TRUE,6,6 Speed Automatic,13,Gasoline,20,Automatic transmission,Maserati,2011 Maserati GranTurismo Coup
73,17,123,Rear-wheel drive,Maserati 4.2L 8 Cylinder 405 hp 339 ft-lbs,TRUE,6,6 Speed Automatic,12,Gasoline,19,Automatic transmission,Maserati,2010 Maserati GranTurismo Coup
73,17,123,Rear-wheel drive,Maserati 4.7L 8 Cylinder 433 hp 361 ft-lbs,TRUE,6,6 Speed Automatic,12,Gasoline,19,Automatic transmission,Maserati,2010 Maserati GranTurismo Coup
73,17,54,Rear-wheel drive,Maserati 4.7L 8 Cylinder 433 hp 361 ft-lbs,TRUE,6,6 Speed Automatic,12,Gasoline,20,Automatic transmission,Maserati,2011 Maserati GranTurismo Convertible
73,17,123,Rear-wheel drive,Maserati 4.7L 8 Cylinder 433 hp 361 ft-lbs,TRUE,6,6 Speed Automatic,12,Gasoline,19,Automatic transmission,Maserati,2010 Maserati GranTurismo Convertible
157,233,102,Rear-wheel drive,Maserati 4.2L 8 Cylinder 400 hp 339 ft-lbs,TRUE,6,6 Speed Automatic,12,Gasoline,20,Automatic transmission,Maserati,2011 Maserati Quattroporte
157,233,102,Rear-wheel drive,Maserati 4.7L 8 Cylinder 430 hp 361 ft-lbs,TRUE,6,6 Speed Automatic,12,Gasoline,19,Automatic transmission,Maserati,2011 Maserati Quattroporte
142,233,102,Rear-wheel drive,Maserati 4.7L 8 Cylinder 440 hp 361 ft-lbs,TRUE,6,6 Speed Automatic,12,Gasoline,19,Automatic transmission,Maserati,2011 Maserati Quattroporte
34,41,79,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2011 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2011 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2011 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2011 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2011 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2011 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2011 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2011 Jeep Wrangler
8,41,79,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2011 Jeep Wrangler
8,41,79,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2011 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2011 Jeep Wrangler
34,41,79,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2011 Jeep Wrangler
6,52,85,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2011 Jeep Wrangler
6,52,85,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2011 Jeep Wrangler
6,52,85,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2011 Jeep Wrangler
6,52,85,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2011 Jeep Wrangler
6,52,85,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2011 Jeep Wrangler
6,52,85,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2011 Jeep Wrangler
6,52,85,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2011 Jeep Wrangler
39,52,85,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2011 Jeep Wrangler
39,52,85,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2011 Jeep Wrangler
6,52,85,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2011 Jeep Wrangler
6,52,85,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2011 Jeep Wrangler
39,52,85,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2011 Jeep Wrangler
39,52,85,Four-wheel drive,Jeep 3.8L 6 Cylinder 202 hp 237 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2011 Jeep Wrangler
8,41,55,Four-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2010 Jeep Wrangler
8,41,55,Four-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2010 Jeep Wrangler
8,64,55,Four-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2010 Jeep Wrangler
8,64,55,Four-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2010 Jeep Wrangler
8,64,55,Four-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2010 Jeep Wrangler
8,64,55,Four-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2010 Jeep Wrangler
6,57,55,Rear-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,Jeep,2010 Jeep Wrangler
6,57,55,Four-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2010 Jeep Wrangler
6,57,55,Four-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2010 Jeep Wrangler
6,75,55,Rear-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,20,Automatic transmission,Jeep,2010 Jeep Wrangler
6,75,55,Four-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2010 Jeep Wrangler
6,75,55,Four-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2010 Jeep Wrangler
6,75,55,Four-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,6,6 Speed Manual,15,Gasoline,19,Manual transmission,Jeep,2010 Jeep Wrangler
6,75,55,Four-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2010 Jeep Wrangler
6,52,85,Four-wheel drive,Jeep 3.8L 6 Cylinder 205 hp 240 ft-lbs,TRUE,4,4 Speed Automatic,15,Gasoline,19,Automatic transmission,Jeep,2010 Jeep Wrangler
127,22,181,Rear-wheel drive,GMC 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,18,Gasoline,25,Automatic transmission,GMC,2010 GMC Canyon
181,22,206,Four-wheel drive,GMC 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,5,5 Speed Manual,18,Gasoline,24,Manual transmission,GMC,2010 GMC Canyon
181,22,206,Four-wheel drive,GMC 2.9L 4 Cylinder 185 hp 190 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,2010 GMC Canyon
127,22,181,Rear-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,2010 GMC Canyon
181,22,206,Four-wheel drive,GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs,TRUE,4,4 Speed Automatic,17,Gasoline,23,Automatic transmission,GMC,2010 GMC Canyon
157,233,102,Rear-wheel drive,Maserati 4.2L 8 Cylinder 400 hp 339 ft-lbs,TRUE,6,6 Speed Automatic,12,Gasoline,20,Automatic transmission,Maserati,2010 Maserati Quattroporte
157,233,102,Rear-wheel drive,Maserati 4.7L 8 Cylinder 425 hp 361 ft-lbs,TRUE,6,6 Speed Automatic,12,Gasoline,19,Automatic transmission,Maserati,2010 Maserati Quattroporte
157,233,102,Rear-wheel drive,Maserati 4.7L 8 Cylinder 433 hp 361 ft-lbs,TRUE,6,6 Speed Automatic,12,Gasoline,19,Automatic transmission,Maserati,2010 Maserati Quattroporte
249,137,184,Four-wheel drive,Honda 3.5L 6 Cylinder 250 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Honda,2011 Honda Ridgeline
249,137,184,Four-wheel drive,Honda 3.5L 6 Cylinder 250 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Honda,2011 Honda Ridgeline
16,137,184,Four-wheel drive,Honda 3.5L 6 Cylinder 250 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Honda,2011 Honda Ridgeline
249,137,184,Four-wheel drive,Honda 3.5L 6 Cylinder 250 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Honda,2010 Honda Ridgeline
249,137,184,Four-wheel drive,Honda 3.5L 6 Cylinder 250 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Honda,2010 Honda Ridgeline
16,137,184,Four-wheel drive,Honda 3.5L 6 Cylinder 250 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,15,Gasoline,20,Automatic transmission,Honda,2010 Honda Ridgeline
99,144,148,Front-wheel drive,Mini 1.6L 4 Cylinder 121 hp 114 ft-lbs,TRUE,6,6 Speed Manual,29,Gasoline,37,Manual transmission,MINI,2012 MINI Cooper Coupe
99,144,148,Front-wheel drive,Mini 1.6L 4 Cylinder 121 hp 114 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,28,Gasoline,36,Automatic transmission,MINI,2012 MINI Cooper Coupe
104,144,148,Front-wheel drive,Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo,TRUE,6,6 Speed Manual,27,Gasoline,35,Manual transmission,MINI,2012 MINI Cooper Coupe
104,144,148,Front-wheel drive,Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,26,Gasoline,34,Automatic transmission,MINI,2012 MINI Cooper Coupe
104,175,148,Front-wheel drive,MINI 1.6L 4 Cylinder 208 hp 192 ft-lbs Turbo,TRUE,6,6 Speed Manual,25,Gasoline,33,Manual transmission,MINI,2012 MINI Cooper Coupe
150,8,196,Rear-wheel drive,Mercury 4.6L 8 cylinder 224hp 275 ft-lbs FFV,TRUE,4,4 Speed Automatic,12,E85,17,Automatic transmission,Mercury,2011 Mercury Grand Marquis
150,8,196,Rear-wheel drive,Mercury 4.6L 8 cylinder 224hp 275 ft-lbs FFV,TRUE,4,4 Speed Automatic,12,E85,17,Automatic transmission,Mercury,2010 Mercury Grand Marquis
191,98,13,Front-wheel drive,Mercury 2.5L 4 cylinder 171 hp 171 ft-lbs,TRUE,6,6 Speed Automatic,21,Gasoline,28,Automatic transmission,Mercury,2011 Mercury Mariner
191,98,13,All-wheel drive,Mercury 2.5L 4 cylinder 171 hp 171 ft-lbs,TRUE,6,6 Speed Automatic,20,Gasoline,26,Automatic transmission,Mercury,2011 Mercury Mariner
191,98,13,Front-wheel drive,Mercury 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,14,E85,19,Automatic transmission,Mercury,2011 Mercury Mariner
191,98,13,All-wheel drive,Mercury 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,18,Gasoline,23,Automatic transmission,Mercury,2011 Mercury Mariner
242,105,13,Front-wheel drive,Mercury 2.5L 4 cylinder 171 hp 171 ft-lbs,TRUE,6,6 Speed Automatic,21,Gasoline,28,Automatic transmission,Mercury,2011 Mercury Mariner
242,105,13,All-wheel drive,Mercury 2.5L 4 cylinder 171 hp 171 ft-lbs,TRUE,6,6 Speed Automatic,20,Gasoline,26,Automatic transmission,Mercury,2011 Mercury Mariner
242,105,13,Front-wheel drive,Mercury 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,14,E85,19,Automatic transmission,Mercury,2011 Mercury Mariner
